MANDT,KUNNR,LAND1,NAME1,NAME2,NAME3,NAME4,ORT01,ORT02,PSTLZ,REGIO,SORTL,STRAS,TELF1,TELF2,TELFX,TELTX,XCPDK,STCD1,STCD2,STKZU,ERDAT,ERNAM,KTOKD,SPRAS,ANRED,MCOD1,MCOD2,MCOD3,LOEVM,SPERR
100,0000000840,FR,Burton Ltd,,,,Peixoto,福生市,63398,AC,BURTON LTD,065 木村 Street,0515084645   ,,,,,1382377953,,X,28.07.2018,marinahoffma,DEBI,E,Herr,BURTON LTD,,,,
100,0000000841,GB,Smith Inc,,,,West Owen,N/A,179-2954,FL,SMITH INC,Pruschkeplatz 529,070-6688-6019,,,,,1438701713,,X,20201202,rlombard,DEBI,J,Firma,SMITH INC   ,,,,
100,0000000842,PL,Fournier   ,- EI,,,川崎市宮前区,East Jackie,79719816,PR,FOURNIER   ,1 Murphy Extension,(06589) 380060,,070-9044-3440,,,7010616007,,X,20160926,rbuchholz,D001,D,Frau,FOURNIER,,,,
100,0000000843,GB,Bärer GmbH   ,LLC,,,New Gail,,13158,BA,BÄRER GMBH,"3, boulevard Jules Laroche",+44808 157 0665,,,,,1250659408,,,23.06.2016,ansgaretzold,0001,F,Firma,BÄRER GMBH,,,,
100,0000000844,IT,Vasconcelos - ME,Inc,,,長生郡長柄町,Bellborough,61139,MG,VASCONCELO   ,"19, rue Céline Philippe",080-4514-1062,,,,,N/A,,X,04.06.2022,fhasegawa,D001,F,Mr.,VASCONCELOS - ME,,,,
100,0000000845,MX,Löchel GmbH & Co. KG,and Sons,,,Robert,Alyssaton,02621,SD,LÖCHEL GMB   ,472 伊藤 Street   ,+44(0)114 496 06,,+1-819-321-7509x,,,0813918241,,X,01.11.2012,oliviajesus,0001,J,,LÖCHEL GMBH & CO. KG,,,,
100,0000000846,AU,Blümel,N/A,,,Saint Christelle,,272-5929,VA,BLÜMEL,Anna-Maria-Döring-Ring 5/4   ,739.802.5413x625,,05 94 67 17 15,,,N/A,,,20240320,lucsauvage,DEBI,J,Mr.,BLÜMEL   ,,,,
100,0000000847,AT,"Brock, Dawson and Long   ",,,,Cardoso da Prata,Lake Danielle,463-1960,CT,"BROCK, DAW",Jasmina-Pergande-Gasse 994,090-2349-4727,,,,,1664290967,,,07.08.2023,ydunn,0001,D,Frau,"BROCK, DAWSON AND LONG",,,,
100,0000000848,BR,Weinhold,e Filhos,N/A,,Pastor,Thibault-sur-Mer,592-6284,MA,WEINHOLD,635 Erin Ranch,0787481868,080-2747-2438,,,,0117042877,,,20201223,katosotaro,D001,J,Herr,WEINHOLD,,,,
100,0000000849,DE,Gay Renaud SA,GbR,,,da Rocha de Mendes,Lauraborough,27010-536,MG,GAY RENAUD,"Vila Almeida, 59   ",(565)320-5384x61,,677.397.9751x961,,,,,,21.07.2013,hughpatel,DEBI,D,,GAY RENAUD SA,,,,
100,0000000850,IT,株式会社小川印刷,e Filhos,,,横浜市金沢区,Kaiserslautern,N54 3PA,AZ,株式会社小川印刷,96 Evans Pine,(04855) 252589,,+49 (0) 0265 696,,,3818320231,,X,20130715,julie03,DEBI,P,Mr.,株式会社小川印刷,,,,
100,0000000851,CN,Caldeira,N/A,N/A,,福生市   ,N/A,79683,AM,CALDEIRA,"Studio 64
Ann Canyon",8744404085,,,,,6100667487,,,14.05.2024,lisaallen,DEBI,J,Ms.,CALDEIRA,,,,
100,0000000852,IN,株式会社中村農林,S/A,,,da Rocha das Flores,N/A,34383,MN,株式会社中村農林   ,Área Moura   ,090-6441-0790,,51 2000 7057,,,6144130864,,,18.11.2020,joana55,D001,F,Mr.,株式会社中村農林,,,,
100,0000000853,BR,Wells-Abbott   ,N/A,,,Dias,Brandenburg,02626,MS,WELLS-ABBO   ,"Flat 1
Aimee Estates   ",244.253.2060,(07843) 415430,,,,N/A,,X,03.06.2022,thomasronald,DEBI,P,,WELLS-ABBOTT,,,,
100,0000000854,BE,Stroh Heydrich AG,PLC,N/A,,文京区,West Christopherview,01146,DF,STROH HEYD,"31, boulevard Jourdan",+55 61 7714-2105,+49(0)4105332172,,,,3284954445,,X,24.06.2022,htaylor,DEBI,P,,STROH HEYDRICH AG,,,,
100,0000000855,BR,Hanna-Jones   ,Inc,,,AugerBourg   ,,645-7808,AP,HANNA-JONE   ,432 Christopher Branch Suite 512,+33 1 70 15 64 0,,,,,5722446170,,X,20250508,ireneprice,0001,D,Frau,HANNA-JONES   ,,,,
100,0000000856,BR,Höfig,PLC,,,Maréchalboeuf,N/A,05644,TO,HÖFIG,"Rodovia Allana Sampaio, 443",+55 61 5971-0802   ,71 7695-4414,02 53 44 34 43,,,3383862054,,X,15.04.2015,nparkinson,0001,F,Frau,HÖFIG,,,,
100,0000000857,FR,Lemonnier,Inc,N/A,,North Staceybury,N/A,40099,SP,LEMONNIER,Wilmsengasse 5202   ,407.599.5755x813,06 24 54 62 24,,,,2172399202,,X,30.03.2022,william34,D001,J,Firma,LEMONNIER,,,,
100,0000000858,MX,Lambert   ,Ltd,,,Jonesport,Peacockburgh,W23 1UB,MS,LAMBERT,"21, boulevard de Simon",+33 1 72 58 87 4,,(0909) 879 0277,,,9764791206,,,19.03.2015,kimberly27,D001,P,Firma,LAMBERT   ,,,,
100,0000000859,AU,Laporte,Inc,,,Wolmirstedt,N/A,866-3740,TN,LAPORTE,Dina-Klotz-Ring 5-8   ,9306872341   ,7816075987,+55 (051) 2213 7,,,7245781797,,,20210220,bthornton,D001,J,Firma,LAPORTE,,,,
100,0000000860,BE,Morgan-Lloyd,S/A,,,Port Graham   ,New Maurice,667-8552,SC,MORGAN-LLO,Heckerring 9/6,(071) 3158 8421,+44(0)1314960727,,,,1210773370,,,20241122,fogacapaulo,D001,J,Frau,MORGAN-LLOYD,,,,
100,0000000861,NL,da Luz da Cunha Ltda.,N/A,,,Hainichen,Powellview,82811-405,PE,DA LUZ DA ,"Studio 90
Lane Forges",71 6465 2352,,,,,,,X,23.02.2020,scolin,0001,J,Mr.,DA LUZ DA CUNHA LTDA.   ,,,,
100,0000000862,BR,"Thomas, Sharp and Sellers",Inc,,,Gonçalves do Galho   ,Sainte Jacquelineboeuf,E90 7GJ,MN,"THOMAS, SH",253 田中 Street,+33 4 43 51 42 7,,,,,4367307104,,X,20161226,engin35,0001,E,Firma,"THOMAS, SHARP AND SELLERS",,,,
100,0000000863,AU,Richards Group,,N/A,,Fernandes Grande,Marques,03282,AC,RICHARDS G,"19, rue de Gimenez   ",(011) 3829-2553   ,,,,,2076389432,,X,20170605,jayne72,DEBI,D,Herr,RICHARDS GROUP   ,,,,
100,0000000864,PL,Jacob,and Sons,,,Traciefurt,板橋区,23573-739,FL,JACOB,Ladeira de Casa Grande,(0117) 4960446,0450968337,,,,,,X,17.07.2024,pintomaite,0001,J,,JACOB   ,,,,
100,0000000865,JP,Casa Grande S.A.,,,,Sangerhausen,East Louisehaven,924-0581,RO,CASA GRAND,"9, boulevard de Gérard",(0151)4960460,59-7398-4006,51 7953 1429,,,0052017939,,,20140128,asafesilveir,DEBI,F,Firma,CASA GRANDE S.A.,,,,
100,0000000866,CH,Costela Duarte S/A,GmbH,,,Sankt Goarshausen,N/A,81274,WY,COSTELA DU,761 Hoover Groves Suite 806,+49(0)9960035193,,(02157) 434506,,,5511942020,,X,20141116,novaiscecili,DEBI,D,Herr,COSTELA DUARTE S/A   ,,,,
100,0000000867,US,Dobes Köhler GmbH & Co. KG,PLC,,,Chrétien,Bartonchester,64584,VI,DOBES KÖHL,Harloffallee 77,+55 61 6653 7278,,,,,5820529312,,X,12.01.2023,ehlertfrithj,DEBI,F,Frau,DOBES KÖHLER GMBH & CO. K   ,,,,
100,0000000868,IN,Aragão e Filhos,AG,,,da Costa Paulista,N/A,08615,VT,ARAGÃO E F,361 Ashley Rapids,601.630.0241,+1-636-337-1527x,89-8223-2448,,,3423864232,,X,26.10.2021,conradiberit,D001,E,Herr,ARAGÃO E FILHOS,,,,
100,0000000869,AT,Besnard SARL   ,SA,,,Cassiano   ,,98466,AL,BESNARD SA,"Pátio de Pereira, 20",9868211278   ,(0115)4960761,,,,8624275708,,,07.04.2020,warrenrobin,D001,E,Mr.,BESNARD SARL   ,,,,
100,0000000870,CH,株式会社阿部建設,S/A,,,横浜市南区,Tessier,YO4 7YZ,SE,株式会社阿部建設,Arnfried-Röhricht-Gasse 8/2,+441632 960918,,,,,7479733257,,X,13.07.2013,arthur98,D001,J,,株式会社阿部建設,,,,
100,0000000871,BE,Poole-Russell,PLC,,,Richardsontown   ,横浜市南区,99986872,MS,POOLE-RUSS,69002 Dana Estates Suite 684,+55 81 7291-2248,+55 31 6436-0000,,,,4527119311,,,21.11.2023,nathaliepero,D001,D,Frau,POOLE-RUSSELL,,,,
100,0000000872,BE,有限会社井上通信,,,,中野区,,32913,SC,有限会社井上通信,4 Mitchell Freeway,0798521818,,,,,N/A,,,04.06.2022,bgomes,0001,E,Frau,有限会社井上通信   ,,,,
100,0000000873,AU,Mason Inc   ,Inc,,,Wolfenbüttel   ,Arnaud,14717,CE,MASON INC,12084 Mathis Shoal,0800 020 7632   ,230-392-7995,0554948982,,,4738725997,,,20160518,iotto,DEBI,D,Herr,MASON INC,,,,
100,0000000874,NL,Barlow-Sykes,KG,N/A,,Ricebury,,121-4596,AP,BARLOW-SYK,"Campo Borges, 52",04 58 82 47 91,,,,,1473136057,,X,20210226,benitezlisa,D001,P,Firma,BARLOW-SYKES,,,,
100,0000000875,SE,Wood Ltd   ,Ltd,N/A,,東大和市,Neubrandenburg,20310-001,VI,WOOD LTD,490 Wood Stream,(0131) 4960288,+55 11 1539 1758,(934)573-7858x87,,,,,X,20160312,tmoreira,DEBI,P,Ms.,WOOD LTD,,,,
100,0000000876,AT,"Stephenson, Taylor and Walker   ",SARL,,,Laine-les-Bains   ,N/A,06240,AL,STEPHENSON,251 鈴木 Street,03902120554   ,,,,,1447520346,,,20200424,yamamototaro,D001,P,Herr,"STEPHENSON, TAYLOR AND WA",,,,
100,0000000877,JP,"Villa, Knight and Haynes   ",Ltd,,,Saint Cécile,,66991730,OH,"VILLA, KNI",0 Amelia Ville,+55 41 2528-2417,+55 (031) 3874-9,,,,5790419981,,X,10.03.2021,kyosuke53,D001,D,,"VILLA, KNIGHT AND HAYNES",,,,
100,0000000878,IT,Carre Rey S.A.R.L.,- EI,,,Bazin-sur-Mer,South Gregorytown,889-3525,BA,CARRE REY    ,chemin Laetitia Germain,090-1002-3434   ,(011) 1593 8033,,,,1359335327,,,31.03.2013,bcross,DEBI,J,Mr.,CARRE REY S.A.R.L.,,,,
100,0000000879,KR,Alves,PLC,,,Dixonside,Laine,97252,AZ,ALVES,10173 David Meadow,07348842710,,,,,0517476193,,X,12.12.2022,hpreiss,D001,F,,ALVES,,,,
100,0000000880,BE,Martin S.A.,S.A.,,,Pritzwalk,Pineau,079-0734,AS,MARTIN S.A,7501 Steven Terrace Apt. 254,0500 794 9132,57-2151-8430,(0191)4960241,,,,,X,20250413,xcarre,D001,F,Ms.,MARTIN S.A.   ,,,,
100,0000000881,BE,White-Mckinney,,,,Angelton,Aurich,78972,CO,WHITE-MCKI,"Flat 54Q
Taylor Dam",717.692.8933x513,,090-1254-9436,,,4868476813,,,21.07.2014,da-conceicao,0001,E,Frau,WHITE-MCKINNEY,,,,
100,0000000882,DE,Sontag KG,,,,Sales,青ヶ島村,835-7776,IA,SONTAG KG,828 中村 Street   ,0151 4960476,+55 (031) 5589 7,,,,,,,26.07.2013,lamynathalie,DEBI,D,Mr.,SONTAG KG,,,,
100,0000000883,BE,Chevalier Lebon S.A.,S.A.,,,Giraud-les-Bains   ,鴨川市,B04 4QD,RI,CHEVALIER ,327 近藤 Street,6082080554,+33 2 21 47 40 2,,,,9949423907,,X,14.04.2023,kathrynwilki,D001,F,,CHEVALIER LEBON S.A.,,,,
100,0000000884,IN,"Ramos, Baker and Ortega   ",Ltd,,,New Maryport,Karenburgh,CO5X 7YR,LA,"RAMOS, BAK","Via Caio Mendonça, 741",(914)655-2862,+44(0)115 496033,(604)688-9760x39,,,1865420279,,X,20170422,vwilmsen,DEBI,E,Frau,"RAMOS, BAKER AND ORTEGA   ",,,,
100,0000000885,DE,شركة أرامكو السعودية   ,Ltda.,,,Dias do Amparo,Saint Emmanuel,73299,AS,شركة أرامك   ,"Flat 34O
Williams Walk",+55 41 1554-1078   ,,,,,3097390725,,,18.04.2019,rochasusan,D001,P,Firma,شركة أرامكو السعودية,,,,
100,0000000886,AT,Kusch KG,S.A.,N/A,,長生郡一宮町,Camargo,017-0144,AL,KUSCH KG,429 Pham Street Apt. 297   ,+49(0)3939846258   ,,02 97 06 60 23,,,3818191343,,,20160518,lorraine72,0001,J,Ms.,KUSCH KG,,,,
100,0000000887,ES,Bazin,N/A,N/A,,神津島村   ,N/A,19372,AC,BAZIN,201 松本 Street   ,+33 5 61 36 75 9,,0800-302-1289,,,9403471204,,X,05.06.2018,hidekikobaya,0001,E,Firma,BAZIN,,,,
100,0000000888,IN,Fliegner,,,,Sainte Maryse   ,,10802,AS,FLIEGNER,"Morro de Oliveira, 55",3509276666   ,,,,,2936241100,,,20120602,andreejoly,0001,J,Frau,FLIEGNER,,,,
100,0000000889,IT,Hiller KGaA   ,- EI,,,Günzburg,,58927,CT,HILLER KGA,"Pátio Pereira, 51",03-1015-0483,,0373048054,,,7855623666,,X,24.04.2025,margaret45,D001,P,Mr.,HILLER KGAA   ,,,,
100,0000000890,ES,Huet S.A.,PLC,,,狛江市   ,N/A,245-4342,PR,HUET S.A.,"44, chemin Laurence Marchal",+4429 2018 0710,001-837-237-5979,+4429 2018925,,,1707172233,,,04.08.2021,vianastella,DEBI,E,Firma,HUET S.A.,,,,
100,0000000891,PL,Sellers and Sons   ,Ltd,,,Scheinfeld,,23392,WV,SELLERS AN,9 Parkin Hill,001-498-974-8672,,,,,0432171763,,X,01.12.2016,hasanlange,0001,P,Firma,SELLERS AND SONS,,,,
100,0000000892,US,Mejia PLC   ,and Sons,,,Port Terry   ,N/A,09435931,PA,MEJIA PLC,Stefano-Römer-Allee 6675,(04035) 27581,69-5609-3997,070-0915-8764,,,1483562320,,X,04.03.2019,lorraine34,D001,F,Herr,MEJIA PLC,,,,
100,0000000893,AU,"Bull, Barrett and Hunt",- EI,,,山武市,Vasconcelos,66446,TN,"BULL, BARR","29, avenue Marin",05681 385676,,,,,,,X,20250212,inoueryohei,D001,F,,"BULL, BARRETT AND HUNT",,,,
100,0000000894,BE,Peixoto S.A.,PLC,N/A,,New Peter,,26559,AM,PEIXOTO S.,541 高橋 Street,(997)273-9432x68,,+49(0) 957374709,,,0343626792,,,20140315,dariusz18,DEBI,P,Herr,PEIXOTO S.A.,,,,
100,0000000895,DE,山本建設有限会社,Inc,,,North Clareland,小笠原村,40338,MO,山本建設有限会社,"52, chemin de Moulin",+4428 9018479,,,,,N/A,,,20150918,manabunakamu,D001,D,,山本建設有限会社,,,,
100,0000000896,DE,Casey Ltd   ,N/A,,,Eutin,Gilbert,718-9772,CE,CASEY LTD   ,"40, rue Guillot",01154960486,(051) 0423-9887,,,,5027497529,,,13.07.2025,ustroh,DEBI,D,Firma,CASEY LTD   ,,,,
100,0000000897,SE,Garnier   ,Inc,,,Monteiro,Port Brittany,74727,MP,GARNIER,"Aeroporto de Fernandes, 8",(041) 5323-4314,61 6660-0840,,,,2942394821,,X,20150513,neveucamille,D001,D,Firma,GARNIER   ,,,,
100,0000000898,FR,Fernandes,,,,Neveuboeuf,N/A,93939,RO,FERNANDES,Pamela-Rogner-Straße 1/3,884.729.8109x782,,543.414.1657x159,,,5173136273,,,20220505,vsauvage,D001,E,Herr,FERNANDES,,,,
100,0000000899,MX,中村鉱業合同会社,S/A,N/A,,Mercierdan,N/A,032-7533,MS,中村鉱業合同会社,rue Frédérique Hubert,0800 928 8407   ,,,,,3193474137,,,20220129,roussetthier,0001,F,Frau,中村鉱業合同会社,,,,
100,0000000900,KR,Moraes,S.A.,,,Correia do Sul   ,New Tylertown,B91 9GR,ES,MORAES,"90, boulevard de Blanc",45-5768-9118,,,,,3557438784,,X,20120321,nakamurasayu,D001,D,Frau,MORAES,,,,
100,0000000901,SE,Araújo,,,,New Hollie,N/A,21280,PA,ARAÚJO,"95, avenue Honoré Joubert   ",0121 4960646,,,,,9064039211,,,20140830,klotzniko,DEBI,P,Frau,ARAÚJO,,,,
100,0000000902,SE,Lee Group   ,N/A,,,Blanchard   ,N/A,N12 3QR,GO,LEE GROUP,Frankeallee 7   ,21 4969 7736,,,,,,,,16.03.2019,ymosemann,D001,J,Firma,LEE GROUP,,,,
100,0000000903,KR,藤井通信合同会社,AG,N/A,,Thomasside,N/A,S3 2JJ,DF,藤井通信合同会社,"Studio 8
Marie Land   ",+33 (0)4 79 85 1,,,,,N/A,,X,20210531,bohlanderpau,0001,D,Ms.,藤井通信合同会社,,,,
100,0000000904,GB,Sauvage SARL,SA,,,New Williamton,,L08 4ZP,SE,SAUVAGE SA,3 Jamie Manor,+33 4 15 22 58 1,719.455.9749x082,070-2688-5221,,,N/A,,X,20130414,hanakotanaka,0001,P,Ms.,SAUVAGE SARL,,,,
100,0000000905,CH,Dunlap-Carey,Group,,,Tracyton,西東京市,G7F 0AT,SC,DUNLAP-CAR,90048 Austin Park Apt. 700,(0117) 4960702,84 2755-3188,,,,4860778714,,,20240515,vsato,0001,D,,DUNLAP-CAREY,,,,
100,0000000906,QQ,"Mcgee, Olson and Johnson",,,,夷隅郡御宿町   ,West Joe,23060,AZ,"MCGEE, OLS",1 Bailey Heights,(567)201-2282x96,,+44115 496 0510,,,8078645010,,X,18.09.2016,pmartin,0001,F,,"MCGEE, OLSON AND JOHNSON",,,,
100,0000000907,CN,Rose,,,,South Francesca   ,Dijoux,87311,MO,ROSE,"7, boulevard Théodore Sauvage",87-9095-4220,,,,,7472818155,,X,20251102,olav10,DEBI,F,,ROSE   ,,,,
100,0000000908,KR,"Hughes, Bennett and Houghton",PLC,,,Holmesville,N/A,880-5900,ND,"HUGHES, BE",76276 Ramirez Row Suite 537   ,+44(0)117 496 00,+55 (061) 9582 0,,,,2499496397,,X,20220305,theophilepar,DEBI,D,Frau,"HUGHES, BENNETT AND HOUGH   ",,,,
100,0000000909,BR,Bentley-Collins,N/A,,,Harperchester,West Stephenburgh,IG85 9UU,MI,BENTLEY-CO,0 Campbell Cove,(028) 9018 0402,03-9495-6616,,,,,,X,20.07.2012,nwaters,D001,J,Mr.,BENTLEY-COLLINS   ,,,,
100,0000000910,BR,吉田農林有限会社,AG,N/A,,Schwandorf,神津島村,B83 0HN,AL,吉田農林有限会社,"58, rue Roux",0579150759,,(071) 6538-3729,,,N/A,,,26.08.2021,filippo07,DEBI,E,Firma,吉田農林有限会社,,,,
100,0000000911,ES,Thorpe Group   ,- EI,N/A,,Baudry-sur-Bousquet,N/A,95595,OR,THORPE GRO,"Studio 08
Lindsey Rue   ",+44(0)909 879 03   ,,07834867710,,,8514114956,,,19.08.2014,kaique31,DEBI,J,,THORPE GROUP   ,,,,
100,0000000912,GB,Russell-Miah,,,,品川区,,21786,GO,RUSSELL-MI   ,Hildegard-Wagner-Platz 5090   ,(0115) 496 0028,,,,,,,X,20.06.2015,gtakahashi,DEBI,F,Ms.,RUSSELL-MIAH   ,,,,
100,0000000913,DE,"Bishop, Gill and Smart",PLC,,,Bègue-sur-Hamon,Vargas,00360,GU,"BISHOP, GI",45 Peters Mews,+55 71 9453 8814,,,,,4717736175,,X,30.06.2014,kaylee70,0001,D,Firma,"BISHOP, GILL AND SMART",,,,
100,0000000914,ES,Gumprich Wilms AG & Co. KGaA,AG & Co. KG,N/A,,品川区,,IG8B 8EW,BA,GUMPRICH W,Zirmering 6   ,(876)698-7374,,01 69 15 25 94,,,3333581046,,,20230423,eroberts,0001,P,Herr,GUMPRICH WILMS AG & CO. K   ,,,,
100,0000000915,ES,De Sousa,LLC,,,白井市,N/A,FK0A 7AL,NY,DE SOUSA,7102 Ferguson Forks,06 33 10 78 95   ,,+44141 4960139,,,N/A,,X,20250129,maayakato,DEBI,E,Frau,DE SOUSA,,,,
100,0000000916,PL,Aparecida,and Sons,,,das Neves Alegre   ,横浜市西区,021-3712,CO,APARECIDA,415 渡辺 Street,(0161) 4960117,,,,,5731875364,,,20111203,salesbruno,0001,J,Mr.,APARECIDA,,,,
100,0000000917,AT,Blevins-Simmons,N/A,,,Neubrandenburg,N/A,89653,AM,BLEVINS-SI,282 林 Street,09122 807702,001-720-457-5033,01 55 43 66 85,,,5445104981,,,20170412,cardosobenic,0001,J,Frau,BLEVINS-SIMMONS,,,,
100,0000000918,IN,Roger Pasquier S.A.,N/A,,,PonsVille,山武市,38346,NV,ROGER PASQ,163 山本 Street,+33 (0)2 33 27 3,,,,,7310912962,,,20171002,pateljustin,0001,J,Frau,ROGER PASQUIER S.A.,,,X,
100,0000000919,FR,Société Générale,and Sons,,,福生市,,CH21 4YA,KY,SOCIÉTÉ GÉ,Dorothe-Carsten-Platz 84-50,+1-367-637-7396,(041) 3768 5120,,,,,,X,01.04.2023,emilie21,DEBI,D,Frau,SOCIÉTÉ GÉNÉRALE   ,,,,
100,0000000920,BE,佐藤通信有限会社   ,Ltd,,,府中市,West Justin,48612,SC,佐藤通信有限会社   ,Lindnergasse 90-11   ,08177521075   ,,,,,2865711740,,,08.03.2026,ana-carolina,0001,F,Herr,佐藤通信有限会社,,,,
100,0000000921,DE,"Jones, Reynolds and Harris",Ltd,,,長生郡長生村,Sousa,WN5 3JE,PE,"JONES, REY","18, rue Jeannine Delorme",05365816156,,,,,N/A,,X,20180312,audrey48,DEBI,F,Herr,"JONES, REYNOLDS AND HARRI   ",,,,
100,0000000922,CA,"Hernandez, Holland and Wilson",Ltd,,,Hervé,八王子市,25895,PE,"HERNANDEZ,",437 Warner Views Apt. 511   ,0292018277   ,,,,,N/A,,X,20180126,choimatthew,DEBI,J,Ms.,"HERNANDEZ, HOLLAND AND WI",,,,
100,0000000923,US,Mendes,e Filhos,N/A,,小金井市,君津市,343-0877,TO,MENDES,"20, avenue Jean Hernandez",8768881864,,11 4952-1080,,,,,X,20140702,da-pazarthur,0001,J,Firma,MENDES   ,,,X,
100,0000000924,ES,Ford-Watson   ,SA,,,Renard,Lake Taylorside,98711,MA,FORD-WATSO   ,"Distrito Júlia Silveira, 64",0191 4960189   ,02379 89098,,,,2435372336,,X,20111009,ncampos,D001,J,,FORD-WATSON,,,,
100,0000000925,IT,Clark-Baker,N/A,,,Aaronchester,N/A,52506-746,KY,CLARK-BAKE   ,Rohtstraße 1,+33 2 47 96 50 3,,,,,N/A,,,20221120,xburns,0001,J,Firma,CLARK-BAKER,,,,
100,0000000926,AU,Eimer Mende e.G.   ,,N/A,,Philippe-la-Forêt,N/A,840-5380,MO,EIMER MEND,4555 Martin Parkways Suite 079   ,090-2088-5533,,,,,2045830328,,X,05.05.2022,christymontg,0001,D,,EIMER MENDE E.G.,,,,
100,0000000927,KR,Juncken GmbH & Co. KG,e.G.,,,Alves,N/A,35093933,RS,JUNCKEN GM,056 佐藤 Street,0300 945 4923,,2123030341,,,,,X,20.12.2015,fordjade,D001,D,Mr.,JUNCKEN GMBH & CO. KG,,,,
100,0000000928,CA,高橋保険有限会社,,,,夷隅郡御宿町   ,N/A,95870,AC,高橋保険有限会社,Hellwigring 48-45,+55 (041) 2666 9   ,,+44(0)1914960355,,,0922319880,,,30.11.2024,brayanbarbos,D001,P,,高橋保険有限会社,,,,
100,0000000929,CA,Godard Ferrand et Fils,Ltd,,,Rodrigues,Rocha de Vieira,85953,ID,GODARD FER   ,"Rua Ana Lívia Aragão, 75   ",+49(0)3613 32243,,01632 960 848,,,5846381537,,X,20200907,corinahauffe,DEBI,D,Ms.,GODARD FERRAND ET FILS,,,,
100,0000000930,NL,Jackson Inc,,N/A,,Carrollhaven,Campos de Goiás,38666,GO,JACKSON IN,Raissa-Knappe-Platz 5-1,070-2688-0174,+1-456-476-6433x,,,,8754755150,,X,28.04.2021,james01,0001,P,Firma,JACKSON INC   ,,,,
100,0000000931,FR,Hutchinson-Parry   ,GbR,,,Sainte Édouard,Heinsberg,16299,CE,HUTCHINSON,3089 Mosley Rapids Suite 664,080-5315-8195,,,,,4453942760,,X,13.01.2017,brandon11,D001,J,Ms.,HUTCHINSON-PARRY   ,,,,
100,0000000932,JP,Shah-Marshall   ,Group,,,Sainte Inès,N/A,309-0877,AL,SHAH-MARSH   ,"Flat 73K
Higgins Skyway   ",+49(0)8464529900   ,03703 76895,+55 (041) 5188 3,,,4923938204,,X,20150909,raphaelaschu,D001,D,Ms.,SHAH-MARSHALL,,,,
100,0000000933,US,Jacobi Jäckel Schuster GmbH   ,S.A.S.,,,Saint Martinnec   ,大島町,551-7970,CE,JACOBI JÄC,Guenther-Peukert-Platz 55/17,001-889-450-5866   ,,,,,7648063316,,X,20.02.2018,rgilbert,D001,P,Herr,JACOBI JÄCKEL SCHUSTER GM   ,,,,
100,0000000934,CH,Bousquet,Ltd,,,Janetshire,Bakerhaven,43746,KY,BOUSQUET,231 高橋 Street,080-1329-6454,07 62 70 23 54,(03966) 52859,,,5678871217,,X,21.10.2014,zruppersberg,DEBI,F,Herr,BOUSQUET,,,,
100,0000000935,ES,Bachmann   ,N/A,,,Nunes de Fonseca,New Jessica,02646,IL,BACHMANN,8845 Cole Islands Suite 668   ,+1-385-853-8543x,73-7903-3687,,,,N/A,,X,04.07.2013,lorraine11,D001,P,Frau,BACHMANN,,,,
100,0000000936,GB,Hall-Higgins,et Fils,,,Connorton   ,Moura,492-6535,MT,HALL-HIGGI,890 山田 Street,0594624129,,,,,7912402198,,,20200830,lauren45,D001,J,Ms.,HALL-HIGGINS,,,,
100,0000000937,SE,Sykes-White   ,Ltd,,,山武郡九十九里町,Königs Wusterhausen,58111-895,GU,SYKES-WHIT,71 Martin Flat   ,(011) 9243 5572,(02535) 696617,(084) 9484 3150,,,2557918566,,,21.04.2022,gailfranklin,D001,F,Mr.,SYKES-WHITE,,,,
100,0000000938,NL,Hoffmann,LLC,,,Pereira do Norte,,936-7528,KS,HOFFMANN,"78, avenue Dijoux",(00443) 15215,,+44(0)131 496 06,,,N/A,,X,28.02.2015,carlos-eduar,DEBI,J,Ms.,HOFFMANN   ,,,,
100,0000000939,GB,Bonneau,and Sons,N/A,,Smithstad,South Cynthiaburgh,59429,BA,BONNEAU,"Flat 9
Bruce Light",(028) 9018 0729,+44292018795,977-249-3672,,,N/A,,,20131224,kobayashikao,D001,P,Ms.,BONNEAU,,,,
100,0000000940,QQ,Ramos-Smith,Ltd,,,Lake Savannah   ,印西市,BA3A 6PB,SD,RAMOS-SMIT,"76, boulevard Charles Marques   ",070-9380-3771,,,,,,,X,20130116,ssegebahn,D001,D,Frau,RAMOS-SMITH   ,,,,
100,0000000941,XX,شركة أرامكو السعودية,Group,,,Moreira,N/A,02372,TO,شركة أرامك,"Praia Andrade, 85",+44(0)2074960445,,,,,8442582032,,,20150730,schueleraugu,DEBI,P,Herr,شركة أرامكو السعودية,,,,
100,0000000942,ES,Burgess Inc,S.A.,,,Badoberan,Sainte Guydan,33985,NE,BURGESS IN,"57, chemin Voisin",090-0117-6218,,,,,5345406212,,,10.04.2018,odelannoy,D001,P,Firma,BURGESS INC,,,,
100,0000000943,IT,山崎鉱業合同会社,N/A,N/A,,川崎市幸区   ,N/A,55061,CT,山崎鉱業合同会社   ,"Quadra Ravi Brito, 789",070-6591-8833,,,,,,,X,20180319,lcaspar,D001,J,Firma,山崎鉱業合同会社,,,,
100,0000000944,MX,Grondin Laine S.A.R.L.   ,LLC,N/A,,South Lisastad,N/A,20513,IN,GRONDIN LA,815 佐藤 Street,84 9390 3454,,,,,5573091165,,X,20210721,uturner,DEBI,J,,GRONDIN LAINE S.A.R.L.,,,,
